Date,0
2015-03-02,
2015-03-03,-0.0038874346751471087
2015-03-04,-0.01117248885225175
2015-03-05,-0.0010189525168127211
2015-03-06,-0.014488801244128139
2015-03-09,-0.0030027745387677753
2015-03-10,-0.01637045876812789
2015-03-11,-0.002061285322033054
2015-03-12,0.01776365736835402
2015-03-13,-0.006692971596263216
2015-03-16,0.009039759039759138
2015-03-17,-0.0053913984258908325
2015-03-18,0.017999468059233838
2015-03-19,-0.009355255609721983
2015-03-20,0.002360354195687364
2015-03-23,0.0015411779745622134
2015-03-24,-0.005751184167028281
2015-03-25,-0.013659131588037776
2015-03-26,0.001966943818734708
2015-03-27,-0.0004581081492657606
2015-03-30,0.008322413236582374
2015-03-31,-0.00979571877438016
2015-04-01,0.006888258444734433
2015-04-02,0.008612315670867288
2015-04-06,0.005102644221524066
2015-04-07,-0.005818232437791486
2015-04-08,-0.011200479146728318
2015-04-09,2.576739296304244e-06
2015-04-10,0.003059767655727056
2015-04-13,0.0010188024836311391
2015-04-14,-0.00290078840584318
2015-04-15,0.0055020621044309746
2015-04-16,-0.003647622510796681
2015-04-17,-0.007388709768214004
2015-04-20,0.00983406710158093
2015-04-21,-0.004869705086292734
2015-04-22,0.006794146373378495
2015-04-23,0.031022443245221815
2015-04-24,-0.004417940614259559
2015-04-27,0.0019012996788813443
2015-04-28,0.018186507337746217
2015-04-29,-0.0024399420488226964
2015-04-30,-0.0024996334798121906
2015-05-01,-0.004432281526874471
2015-05-04,0.0028579131655002143
2015-05-05,-0.018475735352622365
2015-05-06,-0.0097166342181542
2015-05-07,0.00040463093812085715
2015-05-08,0.009141141205562715
2015-05-11,-0.0062179908327524664
2015-05-12,0.0021792754775446324
2015-05-13,0.005492365866503367
2015-05-14,0.006131794087284777
2015-05-15,0.0027059110747236948
2015-05-18,0.009214445890723325
2015-05-19,-0.009895337058382784
2015-05-20,0.005790999805151594
2015-05-21,0.010074245416905528
2015-05-22,-0.008780663694083368
2015-05-26,-0.002044894767683066
2015-05-27,0.006395833822129936
2015-05-28,-0.003062965249356342
2015-05-29,-0.005653699862489685
2015-06-01,-0.005150525101362971
2015-06-02,-0.0003477046387498165
2015-06-03,0.012592611544881708
2015-06-04,-0.0020882864945271917
2015-06-05,-0.01926036961477854
2015-06-08,0.00186779969790285
2015-06-09,-0.002244513380138831
2015-06-10,0.004972159165080573
2015-06-11,0.0051085704707347634
2015-06-12,-0.007955488451431495
2015-06-15,-0.006381273047939783
2015-06-16,0.008016018764131456
2015-06-17,0.001445352215467969
2015-06-18,0.007740403826716665
2015-06-19,-0.0027342450645048144
2015-06-22,0.0014442952235544926
2015-06-23,0.018235658901323577
2015-06-24,-0.0057628234675415335
2015-06-25,0.008510259217070344
2015-06-26,0.00015917228547161302
2015-06-29,-0.01240982932279322
2015-06-30,-0.005799730127508118
2015-07-01,0.0037275394897149368
2015-07-02,0.004417221461228138
2015-07-06,-0.0033689583362980966
2015-07-07,0.004483508511520388
2015-07-08,-0.022991471575946533
2015-07-09,-0.009955004927847547
2015-07-10,0.010372405301027824
2015-07-13,0.005843644141516613
2015-07-14,0.006070206810760166
2015-07-15,-0.007965658306022656
2015-07-16,0.011775525814860558
2015-07-17,-0.004516731493816817
2015-07-20,0.0014775394024345208
2015-07-21,-0.014134632759274622
2015-07-22,-0.009475661803796146
2015-07-23,-0.0073317601030002955
2015-07-24,0.004843972503831876
2015-07-27,-0.0009371566028905839
2015-07-28,0.0006306455684591168
2015-07-29,0.011857680246233645
2015-07-30,0.0029014760749521695
2015-07-31,-0.00029234365033029925
2015-08-03,-0.0002528886872670278
2015-08-04,-0.0036677759758175035
2015-08-05,-0.0004070600757302885
2015-08-06,-0.006435368745775253
2015-08-07,-0.002514200075760531
2015-08-10,0.01736325577770555
2015-08-11,0.00011948104802894655
2015-08-12,-0.010370511841100011
2015-08-13,-0.005438806971374073
2015-08-14,0.003543350234326429
2015-08-17,0.0037347997213417194
2015-08-18,0.00191625575061168
2015-08-19,5.3611376407580735e-05
2015-08-20,-0.011889781246871121
2015-08-21,-0.01673900586588391
2015-08-24,-0.0300054544028816
2015-08-25,-0.020977828303689584
2015-08-26,0.03137858743584173
2015-08-27,0.022897795477516764
2015-08-28,-0.0038564189311673194
2015-08-31,-0.002236465034238355
2015-09-01,-0.0257124127896066
2015-09-02,0.01365428859144265
2015-09-03,0.007188408211932228
2015-09-04,-0.016246909814239263
2015-09-08,0.01975889726893746
2015-09-09,-0.01080201524552952
2015-09-10,-9.606482368273997e-05
2015-09-11,0.0013690754056077854
2015-09-14,-0.004046865562741956
2015-09-15,0.011606599558406778
2015-09-16,0.00032910722380726426
2015-09-17,-0.010166117361746625
2015-09-18,-0.00954167727275205
2015-09-21,0.001924953710836119
2015-09-22,-0.008690732128232126
2015-09-23,-0.004822228829575688
2015-09-24,-0.0010296417438003431
2015-09-25,0.00555047023211593
2015-09-28,-0.012485165769163364
2015-09-29,0.0019524032721138043
2015-09-30,0.0104486574602665
2015-10-01,-0.005236713315506347
2015-10-02,0.0013232306405603538
2015-10-05,0.025161453470276946
2015-10-06,-0.0019385146710901116
2015-10-07,-0.005391404486999374
2015-10-08,0.008524706353272071
2015-10-09,-0.005717166165069823
2015-10-12,0.004275431561024871
2015-10-13,-0.0011501343329785028
2015-10-14,-0.0017768709373818432
2015-10-15,0.009561062130801323
2015-10-16,0.0069920534000605565
2015-10-19,-0.003941275002463218
2015-10-20,0.006405674064583551
2015-10-21,-0.005762845073189878
2015-10-22,0.01479629747574466
2015-10-23,-0.0023575948460080967
